ID,JOURNAL_ID,YEAR,MONTH,ORIGINAL_SUBMISSIONS,ORIGINAL_SUBMISSION_CONFIRMED,FIRST_REVISED_SUBMISSIONS,FIRST_REVISED_SUBMISSION_CONFIRMED,SECOND_REVISED_SUBMISSIONS,SECOND_REVISED_SUBMISSION_CONFIRMED,OVER_THIRD_REVISED_SUBMISSIONS,OVER_THIRD_REVISED_SUBMISSION_CONFIRMED,CAMERA_READY_SUBMISSION,GALLEY_PROOF_CONFIRMS,ACCEPTED,REJECTED,REVISION_REQUESTS,WITHDRAWNS,PUBLISHED,REVIEW_INVITED,REVIEW_INVITE_ACCEPTED,REVIEW_ASSIGNED,REVIEW_RESULT_SUBMISSIONS
1216,138,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,145,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,146,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,147,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,148,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,151,2017,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,152,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,153,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,165,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,177,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,190,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,193,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,196,2017,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,201,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,205,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,206,2017,11,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1232,208,2017,11,1,1,0,0,0,0,0,0,1,8,2,1,0,0,5,7,2,0,2
1233,213,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,226,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,227,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,234,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,234,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,234,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,234,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,234,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,234,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,234,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,234,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,234,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,234,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,234,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,234,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,235,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,235,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,235,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,235,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,235,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,235,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,235,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,235,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,235,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,235,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,235,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,235,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,236,2017,11,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1261,103,2017,12,11,11,2,2,0,0,0,0,5,0,3,0,3,0,6,43,24,2,23
1262,116,2017,12,11,19,7,5,1,0,0,0,36,33,28,2,10,0,23,480,96,9,78
1263,1,2017,12,5,5,12,8,1,1,0,1,6,0,7,2,12,0,15,153,51,22,46
1264,228,2017,12,11,0,15,15,0,0,0,0,16,4,18,15,15,0,0,0,0,40,125
1265,137,2017,12,6,5,4,3,1,1,0,0,7,0,5,2,5,0,0,12,4,12,28
1266,102,2017,12,7,7,2,2,0,0,0,0,2,0,2,2,5,0,4,37,14,2,24
1267,176,2017,12,22,38,0,0,0,0,0,0,1,0,8,35,0,0,0,143,62,8,22
1268,161,2017,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,5
1269,108,2017,12,3,3,1,1,0,0,0,0,7,0,6,0,1,0,0,12,8,0,8
1270,9,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,39,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,54,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,95,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,97,2017,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,98,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,111,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,117,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,120,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,122,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,125,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,126,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,132,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,133,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,134,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,138,2017,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,144,2017,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1
1287,145,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,146,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,147,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,148,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,151,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,152,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,153,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,154,2017,12,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,4,2,0,2
1295,165,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,177,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,190,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,193,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,196,2017,12,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,28,9,3,5
1300,198,2017,12,8,8,5,4,1,1,0,0,4,0,5,5,3,0,0,25,7,5,17
1301,201,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,205,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,206,2017,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1304,208,2017,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1305,213,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,226,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,227,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,234,2017,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,235,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,236,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,236,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,236,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,236,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,236,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,236,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,236,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,236,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,236,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,236,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,236,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,238,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,238,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,238,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,238,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,238,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,238,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,238,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,238,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,238,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,238,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,238,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,238,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,239,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,239,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,239,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,239,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,239,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,239,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,239,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,239,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,239,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,239,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,239,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,239,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,242,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,242,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,242,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,242,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,242,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,242,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,242,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,242,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,242,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,242,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,242,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,242,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,137,2018,1,6,7,4,3,1,1,0,0,8,0,9,2,1,0,12,23,16,20,30
1358,103,2018,1,6,5,5,5,0,0,0,0,7,0,7,1,6,0,5,21,17,8,26
1359,1,2018,1,18,20,11,15,0,0,0,0,7,0,4,0,12,0,11,123,36,33,60
1360,198,2018,1,13,13,4,4,0,0,0,0,2,10,2,5,8,0,6,36,16,5,14
1361,102,2018,1,3,3,5,5,0,0,0,0,5,0,5,3,4,0,3,22,19,5,16
1362,176,2018,1,23,22,0,0,0,0,0,0,8,0,3,21,0,0,0,84,42,0,64
1363,116,2018,1,11,9,6,8,2,3,0,0,84,47,66,7,11,0,37,214,50,48,102
1364,196,2018,1,6,5,0,0,0,0,0,0,1,0,5,2,0,0,0,22,3,20,12
1365,144,2018,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
1366,154,2018,1,4,4,0,0,0,0,0,0,6,0,3,2,0,0,0,6,4,1,3
1367,161,2018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,7
1368,228,2018,1,2,2,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0
1369,190,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1370,9,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,39,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,54,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,95,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,97,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,98,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,108,2018,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10,4,3,0,2
1377,111,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,117,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,120,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,122,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,125,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,126,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,132,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,133,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,134,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,138,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,145,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,146,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,147,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,148,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,151,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,152,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,153,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,165,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,177,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,193,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,201,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,205,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,206,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1400,208,2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0
1401,213,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,226,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,227,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,234,2018,1,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,4,3
1405,235,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,236,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,238,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,239,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,242,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,244,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,244,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,244,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,244,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,244,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,244,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,244,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,244,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,244,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,244,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,244,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,244,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,215,2018,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
1423,215,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,215,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,215,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,215,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,215,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,215,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,215,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,215,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,215,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,215,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,215,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,155,2018,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1435,252,2018,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1436,155,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,155,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,155,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,155,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,155,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,155,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,155,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,155,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,252,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,252,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,252,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,252,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,252,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,252,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,252,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,252,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,252,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,252,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,252,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,196,2018,2,3,3,0,0,0,0,0,0,3,0,1,3,0,0,0,3,2,5,3
1460,176,2018,2,21,14,0,0,0,0,0,0,5,0,7,23,0,0,1,101,40,2,25
1461,137,2018,2,2,3,1,3,0,0,0,0,5,0,4,1,6,0,1,7,5,14,18
1462,103,2018,2,8,8,4,3,0,0,0,0,9,0,5,0,5,0,0,30,14,1,15
1463,198,2018,2,5,5,3,2,1,1,0,0,4,8,7,4,6,0,5,18,8,2,16
1464,116,2018,2,11,9,6,6,1,1,0,0,39,30,20,12,5,0,25,115,27,21,42
1465,1,2018,2,9,8,15,12,3,2,0,0,6,0,10,2,30,0,1,96,29,29,62
1466,154,2018,2,3,3,0,0,0,0,0,0,4,0,4,2,0,0,0,2,2,1,4
1467,155,2018,2,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,161,2018,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,17,3,4,7
1469,102,2018,2,3,3,2,2,0,0,0,0,4,0,4,2,2,0,5,10,6,3,13
1470,235,2018,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
1471,9,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,39,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,54,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,95,2018,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,97,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,98,2018,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,108,2018,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
1478,111,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,117,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,120,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,122,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,125,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,126,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,132,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,133,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,134,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,138,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,144,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,145,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,146,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,147,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,148,2018,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,151,2018,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,152,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,153,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,165,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,177,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,190,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,193,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,201,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,205,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,206,2018,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,208,2018,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,0,4
